species,bone,bone_group,specimen,view,source_path,found,img_width,img_height,bbox_x,bbox_y,bbox_width,bbox_height,rbox_width,rbox_height,rbox_angle_deg,area_px,area_ratio,aspect_ratio,extent,solidity,elongation,ellipse_ratio,circularity,convexity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,wp00,wp01,wp02,wp03,wp04,wp05,wp06,wp07,wp08,wp09,wp10,wp11,wp12,wp13,wp14,wp15,wp16,wp17,wp18,wp19,mean_width,std_width,max_width,min_width,curvature_mean,curvature_max
homo_naledi,ulna,hueso_largo,000026237,19,/root/dev/base_datos_osea/renders/homo_naledi/ulna/000026237/homo_naledi_ulna_000026237_view019.png,True,512,512,139,107,248,286,354.54,66.31,-47.19,11562.5,0.044107,5.3471,0.163,0.6814,0.9745,6.1307,0.2162,0.9366,0.0431,0.1099,0.9415,1.0102,1.9861,1.0679,-3.7158,23.13,24.62,0.84,25.35,24.27,26.01,0.68,27.31,28.16,28.67,29.6,31.23,31.31,38.46,45.31,19.14,65.28,45.82,56.94,46.8,30.94,15.46,65.28,0.68,0.020209,0.050015
homo_naledi,ulna,hueso_largo,000026237,20,/root/dev/base_datos_osea/renders/homo_naledi/ulna/000026237/homo_naledi_ulna_000026237_view020.png,True,512,512,160,210,167,96,176.24,56.31,-32.71,5669.0,0.021626,3.1295,0.3536,0.7306,0.8959,3.3495,0.3542,0.8974,0.3326,0.7642,2.0461,2.4014,4.6553,2.9039,-5.0695,22.47,31.3,34.78,36.17,34.85,33.46,34.48,32.56,30.4,29.8,28.72,29.8,29.38,46.45,6.79,52.45,48.07,1.32,29.5,26.92,30.98,11.48,52.45,1.32,0.027065,0.0811
homo_naledi,ulna,hueso_largo,000026237,21,/root/dev/base_datos_osea/renders/homo_naledi/ulna/000026237/homo_naledi_ulna_000026237_view021.png,True,512,512,111,133,288,240,361.47,57.97,-42.68,10592.5,0.040407,6.2352,0.1532,0.6438,0.98,6.4663,0.197,0.9297,-0.0054,0.0097,1.0458,1.1615,2.2658,1.1904,-3.521,23.34,27.63,29.49,28.87,28.25,28.81,28.81,28.93,28.37,30.17,31.81,30.58,30.18,31.14,34.43,56.03,53.75,45.83,42.33,33.35,33.61,8.61,56.03,23.34,0.0062,0.023503
homo_naledi,ulna,hueso_largo,000026237,22,/root/dev/base_datos_osea/renders/homo_naledi/ulna/000026237/homo_naledi_ulna_000026237_view022.png,True,512,512,149,129,201,289,336.27,60.29,-57.08,10500.5,0.040056,5.5774,0.1808,0.682,0.972,7.6958,0.2136,0.917,0.0366,0.0956,1.2527,1.355,2.6593,1.4139,-4.0196,28.59,29.28,29.92,29.03,28.24,28.54,28.29,28.44,28.24,28.55,28.7,28.65,29.98,30.03,37.79,54.62,59.86,58.52,47.91,38.27,35.07,10.65,59.86,28.24,0.00509,0.015088
homo_naledi,ulna,hueso_largo,000026237,23,/root/dev/base_datos_osea/renders/homo_naledi/ulna/000026237/homo_naledi_ulna_000026237_view023.png,True,512,512,115,144,259,247,340.12,58.02,-47.15,10312.0,0.039337,5.8625,0.1612,0.6534,0.9795,5.7929,0.2159,0.9404,0.019,0.06,1.2541,1.3904,2.7139,1.4471,-3.8498,27.53,31.15,31.94,29.69,31.21,29.64,28.69,27.96,29.69,28.58,27.8,3.36,29.72,30.0,35.01,13.44,57.37,53.87,39.84,33.97,31.02,11.06,57.37,3.36,0.015145,0.054395
homo_naledi,vertebra,vertebra,000006548,0,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view000.png,True,512,512,210,191,92,130,131.96,86.63,-10.78,8572.0,0.0327,1.5232,0.7167,0.9389,0.4545,1.4554,0.7393,0.9291,0.7593,2.3769,4.6516,5.976,-11.8869,-7.2849,-11.3042,29.24,43.5,56.27,66.89,79.24,82.05,85.93,85.37,85.93,83.59,80.6,77.09,78.07,79.62,80.22,80.79,77.28,50.99,26.48,9.78,66.95,22.37,85.93,9.78,0.027912,0.097999
homo_naledi,vertebra,vertebra,000006548,1,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view001.png,True,512,512,234,160,101,134,135.24,92.27,-15.26,8990.0,0.034294,1.4658,0.6643,0.9455,0.4487,1.4869,0.755,0.9321,0.759,2.3678,4.2778,5.8342,-10.938,-7.0181,-11.2422,31.75,49.03,57.45,67.45,75.08,82.97,84.64,86.39,86.39,84.81,81.04,80.51,4.3,88.58,83.58,80.25,68.41,50.43,23.24,8.07,63.72,26.49,88.58,4.3,0.035807,0.086406
homo_naledi,vertebra,vertebra,000006548,2,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view002.png,True,512,512,204,262,94,116,115.0,93.0,-90.0,8748.0,0.033371,1.2366,0.8023,0.9458,0.3302,1.3027,0.7617,0.9301,0.7746,2.7315,6.1622,5.785,11.8242,7.159,0.0,52.0,73.0,76.0,79.0,80.0,77.0,2.0,83.0,87.0,88.0,91.0,93.0,93.0,91.0,87.0,84.0,77.0,68.0,62.0,39.0,74.1,21.41,93.0,2.0,0.033969,0.091435
homo_naledi,vertebra,vertebra,000006548,3,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view003.png,True,512,512,157,142,99,125,122.67,97.86,-86.99,9284.0,0.035416,1.2535,0.7502,0.9526,0.3074,1.3119,0.7676,0.9219,0.7757,2.6643,5.2436,6.3519,0.0,8.3522,0.0,48.14,66.17,73.16,77.94,80.1,87.2,95.34,96.13,93.19,86.35,90.19,95.08,0.0,95.18,91.03,85.2,76.05,62.07,43.05,23.02,73.23,25.65,96.13,0.0,0.040095,0.07594
homo_naledi,vertebra,vertebra,000006548,4,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view004.png,True,512,512,274,201,119,132,127.25,98.71,-27.38,9565.5,0.036489,1.2892,0.609,0.9093,0.3747,1.329,0.676,0.9038,0.7618,2.6179,4.0839,5.2536,9.9606,8.6021,-10.3183,47.41,69.77,77.86,83.65,83.71,87.17,89.99,92.16,91.7,89.04,86.28,78.65,81.31,81.35,89.4,95.22,97.0,89.86,35.77,12.1,77.97,21.16,97.0,12.1,0.047947,0.104694
homo_naledi,vertebra,vertebra,000006548,5,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view005.png,True,512,512,121,221,109,132,126.23,100.03,-75.14,9857.5,0.037603,1.2619,0.6851,0.9013,0.2942,1.2853,0.6948,0.9175,0.7612,2.6651,4.5377,5.0624,9.9698,6.4235,-10.067,42.19,63.97,82.2,88.25,90.96,92.32,96.5,1.28,98.75,0.26,87.03,81.74,78.53,0.91,81.49,92.89,97.21,90.96,75.23,12.82,67.77,34.39,98.75,0.26,0.05283,0.136519
homo_naledi,vertebra,vertebra,000006548,6,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view006.png,True,512,512,242,105,112,121,112.01,106.54,-70.02,9130.0,0.034828,1.0513,0.6737,0.9499,0.2402,1.1675,0.7877,0.9379,0.7821,3.0493,3.7747,6.0692,11.1623,8.1546,11.1229,24.95,56.9,73.73,102.18,106.03,103.29,102.18,98.08,99.02,0.34,106.54,101.67,97.48,95.52,5.47,2.48,67.24,61.0,55.36,43.66,70.16,36.5,106.54,0.34,0.048492,0.119732
homo_naledi,vertebra,vertebra,000006548,7,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view007.png,True,512,512,271,252,129,133,131.2,95.2,-36.87,9854.5,0.037592,1.3782,0.5744,0.8953,0.3612,1.3689,0.6253,0.8721,0.7587,2.714,4.457,4.8181,-9.6625,6.1795,9.5616,41.4,67.2,76.4,87.4,89.2,90.8,91.8,93.6,93.4,93.4,1.6,89.8,87.0,87.4,89.8,87.0,86.4,83.2,76.4,11.4,76.23,26.06,93.6,1.6,0.037998,0.111553
homo_naledi,vertebra,vertebra,000006548,8,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view008.png,True,512,512,104,174,103,135,126.74,99.57,-78.23,9259.5,0.035322,1.2728,0.6659,0.8854,0.3804,1.5143,0.628,0.9066,0.7314,2.2604,3.6807,5.0673,-9.4461,-6.213,10.2743,63.14,66.86,3.47,75.71,76.65,79.01,79.38,77.26,75.87,72.73,0.82,75.71,84.52,89.62,90.84,98.43,97.65,75.5,56.7,51.97,69.59,25.27,98.43,0.82,0.04773,0.09531
homo_naledi,vertebra,vertebra,000006548,9,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view009.png,True,512,512,304,168,116,151,137.34,103.6,-25.67,9947.0,0.037945,1.3258,0.5679,0.8578,0.4994,1.576,0.5657,0.8758,0.7091,2.1498,3.4276,4.4695,8.6695,-6.0787,-8.5,40.71,68.91,75.55,78.39,77.96,2.17,84.42,83.23,82.76,78.76,72.05,63.54,72.88,95.34,98.81,99.38,102.09,57.12,52.32,19.65,70.3,25.18,102.09,2.17,0.040864,0.119917
homo_naledi,vertebra,vertebra,000006548,10,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view010.png,True,512,512,90,224,120,129,125.06,120.77,-5.57,10271.0,0.039181,1.0356,0.6635,0.877,0.3662,1.2715,0.5914,0.8443,0.7631,2.7515,4.7726,5.0146,-9.938,6.5915,-10.3544,63.28,74.43,76.83,82.39,85.47,86.69,96.42,101.88,118.9,1.29,119.31,112.93,107.37,86.37,73.63,80.08,75.01,70.83,63.58,51.24,81.4,25.97,119.31,1.29,0.050457,0.140794
homo_naledi,vertebra,vertebra,000006548,11,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view011.png,True,512,512,95,184,104,107,106.0,103.0,-90.0,8037.0,0.030659,1.0291,0.7222,0.857,0.253,1.0408,0.6165,0.8821,0.7538,3.1441,3.9849,4.465,-8.7383,-6.0607,-9.0403,27.0,51.0,86.0,98.0,101.0,102.0,97.0,87.0,2.0,1.0,77.0,76.0,76.0,82.0,86.0,83.0,82.0,2.0,80.0,72.0,68.4,32.52,102.0,1.0,0.052731,0.134478
homo_naledi,vertebra,vertebra,000006548,12,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view012.png,True,512,512,315,183,115,137,139.61,104.57,-22.69,10409.0,0.039707,1.3351,0.6607,0.8791,0.4174,1.4539,0.5705,0.8416,0.7514,2.4316,4.0426,5.3619,10.0645,6.8764,11.4871,13.54,72.62,81.61,76.61,72.85,95.39,87.23,100.61,101.69,93.23,92.07,93.83,90.7,88.69,86.3,1.22,1.22,74.46,62.38,23.23,70.47,32.11,101.69,1.22,0.053349,0.127978
homo_naledi,vertebra,vertebra,000006548,13,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view013.png,True,512,512,89,170,109,160,146.23,99.13,-65.7,9011.5,0.034376,1.4751,0.5167,0.8008,0.6347,1.8452,0.4697,0.8622,0.6324,1.7369,3.0243,3.926,7.4516,6.4297,7.743,36.34,63.97,68.03,68.76,66.62,64.97,67.76,69.59,71.41,69.44,66.29,59.68,53.15,59.74,87.32,94.11,98.08,97.49,33.69,24.17,66.03,19.05,98.08,24.17,0.037724,0.112808
homo_naledi,vertebra,vertebra,000006548,14,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view014.png,True,512,512,306,224,109,138,134.23,104.81,-81.42,10257.0,0.039127,1.2807,0.6819,0.8833,0.5316,1.3779,0.6007,0.8818,0.7412,2.3935,3.3636,5.1847,9.8305,7.071,9.502,40.84,79.46,24.42,8.96,81.04,74.81,87.67,97.41,6.87,103.39,102.26,12.76,83.86,78.08,70.56,70.86,69.87,69.87,67.89,56.57,64.37,29.31,103.39,6.87,0.033554,0.12044
homo_naledi,vertebra,vertebra,000006548,15,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view015.png,True,512,512,244,91,119,120,108.73,96.71,-62.9,8213.5,0.031332,1.1244,0.5752,0.864,0.0887,1.2093,0.6035,0.8802,0.7517,2.9845,4.9005,4.939,-10.196,-6.4471,9.9103,10.31,81.86,88.09,90.33,90.76,88.94,74.28,74.26,74.24,73.83,74.28,74.7,86.81,90.81,93.93,96.6,94.37,82.32,70.27,60.85,78.59,18.29,96.6,10.31,0.046067,0.108006
homo_naledi,vertebra,vertebra,000006548,16,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view016.png,True,512,512,92,218,126,149,132.54,131.64,-31.43,11833.5,0.045141,1.0068,0.6303,0.8786,0.349,1.2261,0.5622,0.8291,0.7578,2.8118,3.3253,5.3987,10.095,6.8744,-9.8132,60.73,78.88,85.61,121.64,124.67,131.6,131.36,128.13,124.34,2.61,96.61,92.58,113.06,109.46,103.25,76.51,53.28,52.62,51.1,37.07,88.76,35.54,131.6,2.61,0.05572,0.125027
homo_naledi,vertebra,vertebra,000006548,17,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view017.png,True,512,512,300,174,118,166,152.47,111.07,-20.03,11985.5,0.045721,1.3728,0.6119,0.8663,0.5416,1.6384,0.5715,0.8903,0.6963,2.0029,3.4979,4.4419,8.6133,-6.2095,-8.5209,43.66,74.33,79.97,83.13,82.78,86.72,90.06,90.06,89.8,87.66,76.72,71.26,68.87,88.6,98.6,99.11,110.98,111.07,69.46,55.02,82.89,16.22,111.07,43.66,0.034016,0.080651
homo_naledi,vertebra,vertebra,000006548,18,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view018.png,True,512,512,91,121,149,163,149.2,114.98,-51.74,13654.5,0.052088,1.2977,0.5622,0.916,0.439,1.4452,0.6553,0.8971,0.7463,2.3687,4.0131,5.5437,-10.3247,-6.809,-11.2809,60.44,102.45,108.23,110.47,108.44,108.56,108.35,107.45,102.57,90.43,93.57,97.0,97.57,97.78,99.31,96.5,91.54,90.14,81.55,66.84,95.96,13.18,110.47,60.44,0.028326,0.095655
homo_naledi,vertebra,vertebra,000006548,19,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view019.png,True,512,512,205,284,119,147,145.93,116.95,-87.8,13619.0,0.051952,1.2478,0.7785,0.9076,0.3405,1.293,0.6538,0.8824,0.7654,2.8616,4.1938,5.0645,11.2802,6.6308,-9.6938,82.13,98.12,99.23,106.08,106.08,105.35,106.88,108.96,108.27,110.19,113.22,115.38,112.42,110.8,108.07,102.85,102.08,94.01,82.05,53.04,101.26,14.17,115.38,53.04,0.028265,0.05897
homo_naledi,vertebra,vertebra,000006548,20,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view020.png,True,512,512,257,117,132,159,142.8,129.99,-28.18,14439.5,0.055082,1.0986,0.688,0.9436,0.4311,1.2435,0.7668,0.9248,0.7774,2.8347,4.0882,5.8333,-10.9251,-8.274,-10.9661,83.24,92.18,97.28,106.82,113.93,115.69,113.99,0.82,114.53,121.83,124.95,128.19,122.18,113.58,115.76,113.77,98.82,76.06,65.23,48.36,98.36,30.4,128.19,0.82,0.031842,0.091933
homo_naledi,vertebra,vertebra,000006548,21,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view021.png,True,512,512,108,173,149,174,172.88,127.79,-65.1,16181.5,0.061728,1.3529,0.6241,0.9181,0.3885,1.3937,0.6773,0.9023,0.7562,2.5145,3.6399,4.8632,9.9685,-6.4569,9.1191,36.18,71.46,94.01,104.69,108.1,109.78,118.17,118.95,118.79,115.71,108.19,101.2,103.14,117.68,122.15,127.18,123.06,92.61,36.67,15.1,97.14,31.35,127.18,15.1,0.0338,0.080816
homo_naledi,vertebra,vertebra,000006548,22,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view022.png,True,512,512,239,196,131,177,173.78,131.56,-5.27,17329.0,0.066105,1.3209,0.7474,0.9213,0.3306,1.4146,0.7166,0.9143,0.7635,2.5595,4.0335,5.0325,9.6536,6.5344,-9.804,51.34,90.45,102.67,114.53,119.6,126.48,130.83,130.55,127.75,121.5,117.42,104.57,107.02,110.73,119.42,119.42,107.47,96.42,85.38,16.3,104.99,27.31,130.83,16.3,0.015144,0.052746
homo_naledi,vertebra,vertebra,000006548,23,/root/dev/base_datos_osea/renders/homo_naledi/vertebra/000006548/homo_naledi_vertebra_000006548_view023.png,True,512,512,194,160,126,184,183.0,125.0,-90.0,17305.0,0.066013,1.464,0.7464,0.949,0.5242,1.4744,0.7455,0.929,0.7562,2.3483,4.177,5.4639,10.3559,6.7887,10.5602,19.0,52.0,85.0,92.0,107.0,106.0,107.0,107.0,106.0,113.0,118.0,123.0,125.0,2.0,122.0,119.0,110.0,100.0,70.0,42.0,91.25,34.86,125.0,2.0,0.026962,0.063864
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,0,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view000.png,True,512,512,213,205,91,94,105.73,75.4,-42.46,5757.5,0.021963,1.4022,0.6731,0.9524,0.3822,1.4625,0.7702,0.9534,0.7407,2.315,3.0883,4.6088,-8.7299,-6.0324,-8.5302,25.43,32.43,49.57,52.95,54.49,54.49,57.93,60.2,62.96,68.49,1.29,1.22,71.57,72.37,64.38,0.06,58.11,46.56,28.99,26.23,44.49,22.95,72.37,0.06,0.044597,0.085155
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,1,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view001.png,True,512,512,152,193,168,159,206.03,96.71,-48.6,11812.5,0.045061,2.1304,0.4422,0.7565,0.7186,2.0804,0.3849,0.8045,0.5274,1.3828,2.3878,2.8456,5.5066,3.7038,-5.8292,25.32,47.77,1.41,87.2,89.63,90.24,92.05,85.83,68.8,44.15,42.34,74.46,84.34,85.75,74.77,41.9,41.02,44.33,45.47,34.54,60.07,25.62,92.05,1.41,0.031942,0.076314
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,2,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view002.png,True,512,512,220,114,94,246,241.19,87.14,-76.18,10488.5,0.04001,2.7678,0.4536,0.6673,0.912,2.4375,0.3306,0.8999,0.2988,0.7241,1.4032,1.6468,3.1809,2.0448,3.8659,25.95,36.12,40.71,45.78,41.2,38.27,35.36,32.48,4.09,31.79,35.4,34.45,2.23,45.59,74.23,83.21,85.9,85.81,77.59,46.34,45.12,23.84,85.9,2.23,0.030008,0.076153
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,3,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view003.png,True,512,512,175,165,211,227,278.58,69.24,-44.36,12405.5,0.047323,4.0232,0.259,0.7567,0.939,4.8575,0.3313,0.9254,0.2903,0.6442,2.1099,2.2284,4.3978,2.5538,5.914,25.47,40.29,46.48,42.26,35.91,42.46,52.51,46.16,45.38,2.3,46.63,48.06,50.07,2.02,0.7,51.59,58.71,65.75,69.24,60.87,41.64,19.37,69.24,0.7,0.024572,0.06175
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,4,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view004.png,True,512,512,77,202,311,104,312.19,86.21,-82.66,14490.5,0.055277,3.6214,0.448,0.6351,0.9325,3.598,0.2903,0.8881,0.2024,0.4836,1.8695,2.4901,4.8613,3.2216,-4.7861,55.7,64.05,66.86,73.13,73.36,59.98,42.33,40.15,41.37,43.1,44.22,45.34,48.31,49.05,46.2,50.9,70.96,69.58,57.43,29.15,53.56,12.46,73.36,29.15,0.012134,0.031862
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,5,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view005.png,True,512,512,129,171,297,156,315.91,94.55,-18.43,14166.0,0.054039,3.3411,0.3057,0.5722,0.9044,2.9336,0.2651,0.8827,0.1491,0.3843,1.4344,2.0384,3.9739,2.7289,3.8857,53.44,77.48,78.42,76.21,12.97,55.34,43.64,38.26,35.42,36.37,38.58,37.31,41.43,45.85,49.65,48.7,66.41,65.14,59.45,41.74,50.09,16.25,78.42,12.97,0.018683,0.050789
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,6,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view006.png,True,512,512,142,121,201,303,337.14,83.45,-64.57,14399.0,0.054928,4.0401,0.2364,0.6378,0.9416,3.8144,0.263,0.9108,0.1646,0.3922,1.2994,1.5745,3.0223,1.8413,-3.6683,26.4,38.66,38.88,35.65,42.43,45.79,50.92,41.88,35.0,37.93,39.81,44.28,44.64,44.58,46.0,63.28,70.84,78.72,78.81,52.8,47.87,14.0,78.81,26.4,0.009981,0.024085
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,7,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view007.png,True,512,512,89,133,305,231,352.22,68.15,-53.26,14135.5,0.053923,5.1686,0.2006,0.684,0.9691,6.5373,0.2577,0.9392,0.0872,0.2019,1.9959,2.0833,4.1232,2.1984,5.5095,49.21,67.75,61.59,56.63,44.99,42.38,41.81,0.84,37.22,36.85,33.62,33.05,33.83,35.04,34.99,43.36,54.76,51.6,45.38,31.21,41.81,13.72,67.75,0.84,0.013263,0.05378
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,8,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view008.png,True,512,512,96,207,347,106,348.47,83.05,-85.2,15725.5,0.059988,4.1958,0.4275,0.6054,0.9506,3.8282,0.257,0.9032,0.1366,0.3266,2.1331,2.8861,6.1764,-3.6651,-5.4017,53.23,60.78,57.54,54.38,50.4,48.57,45.75,43.84,0.91,2.08,43.69,44.94,49.01,51.0,48.68,48.16,64.6,74.56,71.0,56.31,48.47,17.73,74.56,0.91,0.014703,0.045312
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,9,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view009.png,True,512,512,68,208,363,103,361.9,90.71,-4.8,16084.0,0.061356,3.9897,0.4302,0.5668,0.9497,3.9549,0.2403,0.8908,0.0887,0.2355,1.8688,2.6576,6.6304,-3.1075,4.9209,52.15,67.35,71.74,59.61,52.89,48.67,56.15,51.09,45.03,40.87,36.8,1.08,1.41,37.77,43.5,54.55,69.41,76.47,69.18,57.3,49.65,19.58,76.47,1.08,0.016764,0.049462
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,10,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view010.png,True,512,512,87,179,349,150,366.56,83.73,-13.77,15001.5,0.057226,4.3779,0.2866,0.5995,0.9456,4.2372,0.2367,0.9151,0.0656,0.1766,1.3945,1.8885,3.611,2.2282,3.7834,47.79,73.98,72.27,68.79,49.62,39.25,39.47,38.32,35.5,35.75,35.99,37.2,39.14,45.45,51.28,50.5,44.42,43.85,46.9,41.23,46.84,11.53,73.98,35.5,0.007712,0.025671
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,11,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view011.png,True,512,512,78,212,362,97,365.27,61.78,-83.78,14115.0,0.053844,5.9128,0.402,0.7092,0.9722,6.6076,0.2492,0.9436,0.0811,0.1877,1.5321,1.6685,3.27,1.7933,-4.4006,34.23,41.97,44.32,37.47,37.67,40.34,35.37,31.83,31.4,1.81,1.81,1.14,41.97,44.74,44.52,44.54,53.54,58.83,60.88,48.49,36.84,16.69,60.88,1.14,0.011972,0.034513
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,12,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view012.png,True,512,512,76,220,368,80,367.03,78.36,-0.8,15766.0,0.060143,4.6837,0.5355,0.6233,0.961,5.0551,0.249,0.914,0.1089,0.2586,1.8339,1.9309,3.8136,2.0691,5.2799,42.0,66.97,73.92,74.71,51.95,47.95,48.32,48.32,44.3,42.33,41.26,39.3,39.09,39.97,42.7,43.79,45.73,49.7,54.69,49.97,49.35,10.43,74.71,39.09,0.007195,0.020877
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,13,/root/dev/base_datos_osea/renders/homo_sapiens/clavicle/sketchfab_b58db46ed8564fedade966310a3e95ae/homo_sapiens_clavicle_sketchfab_b58db46ed8564fedade966310a3e95ae_view013.png,True,512,512,70,210,370,89,369.03,86.04,-0.9,17240.0,0.065765,4.2893,0.5235,0.5964,0.9504,4.4477,0.2515,0.896,0.1024,0.2616,1.7409,1.8815,3.6945,2.0712,-4.7436,51.04,59.07,68.37,66.29,54.34,42.37,35.03,34.04,35.73,38.67,43.65,47.67,52.65,55.68,51.2,58.15,74.24,82.24,78.01,61.01,54.47,13.89,82.24,34.04,0.008107,0.02023
